elevation,dist_to_water,dist_to_clyde,building_count,road_count,mean_annual_mm_day,mean_winter_mm_day,wet_days_per_year,max_daily_mm,flood_risk,easting,northing
12,592.2140233119513,951.004655666652,16,48,2.8455,3.3141,163.7,37.886,2,256783,664106
11,492.3765001055532,859.3858805829117,17,68,2.8455,3.3141,163.7,37.886,2,256783,664206
8,392.6216834371979,767.90782459947,22,81,2.8455,3.3141,163.7,37.886,2,256783,664306
11,293.03405050253906,676.428002198517,38,87,2.8455,3.3141,163.7,37.886,2,256783,664406
14,193.8714089358976,584.9481797975643,42,82,2.8455,3.3141,163.7,37.886,2,256783,664506
10,96.45357251888316,493.4683573966115,71,93,2.8455,3.3141,163.7,37.886,2,256783,664606
10,25.558530781553554,402.0544847312625,90,122,2.8455,3.3141,163.7,37.886,2,256783,664706
9,86.21199354573005,310.84496243614143,95,185,2.8455,3.3141,163.7,37.886,2,256783,664806
6,182.07317013790785,219.6354401410203,91,201,2.8455,3.3141,163.7,37.886,2,256783,664906
6,128.42591784589922,128.42591784589922,62,157,2.9601,3.4095,166.3,39.458,0,256783,665006
4,37.216395550778145,37.216395550778145,24,133,2.9601,3.4095,166.3,39.458,2,256783,665106
1,0.0,0.0,18,109,2.9601,3.4095,166.3,39.458,0,256783,665206
8,22.22606391791287,22.22606391791287,13,74,2.9601,3.4095,166.3,39.458,2,256783,665306
7,114.2507836160592,114.2507836160592,12,59,2.9601,3.4095,166.3,39.458,0,256783,665406
10,205.4593187164238,205.4593187164238,16,69,2.9601,3.4095,166.3,39.458,0,256783,665506
6,296.6678538167884,296.6678538167884,27,52,2.9601,3.4095,166.3,39.458,2,256783,665606
12,388.67448311947913,388.67448311947913,35,66,2.9601,3.4095,166.3,39.458,2,256783,665706
17,462.14916737549754,480.8066963668078,60,95,2.9601,3.4095,166.3,39.458,1,256783,665806
14,369.1970749627682,522.9831715924354,103,112,2.9601,3.4095,166.3,39.458,2,256783,665906
22,279.271691425247,577.9013752891254,122,130,2.9601,3.4095,166.3,39.458,1,256783,666006
25,197.5501159260587,643.7612922141581,128,133,2.9601,3.4095,166.3,39.458,1,256783,666106
25,130.33626399420248,717.5564111241865,107,111,2.9601,3.4095,166.3,39.458,1,256783,666206
31,96.74199037178668,797.0858203089568,73,105,2.9601,3.4095,166.3,39.458,1,256783,666306
19,17.986573674796265,880.7975969141734,30,104,2.9601,3.4095,166.3,39.458,1,256783,666406
19,44.1391886417289,967.6068460495526,23,124,2.9601,3.4095,166.3,39.458,1,256783,666506
41,132.500462271231,1056.5325329848197,43,164,2.9601,3.4095,166.3,39.458,0,256783,666606
41,221.48297499510429,1144.7930782746205,62,267,2.9601,3.4095,166.3,39.458,0,256783,666706
45,123.33259589284252,1232.8367700526608,118,282,2.9601,3.4095,166.3,39.458,0,256783,666806
49,36.87950486625708,1320.8804618307015,164,264,2.9601,3.4095,166.3,39.458,0,256783,666906
46,83.15456654869914,1408.9241536087425,226,257,2.9601,3.4095,166.3,39.458,0,256783,667006
35,179.92501260199106,1496.9678453867832,253,299,2.9601,3.4095,166.3,39.458,1,256783,667106
32,231.01609852245943,1585.011537164824,239,264,2.9601,3.4095,166.3,39.458,1,256783,667206
30,160.74244668277424,1672.9190208643265,215,225,2.9601,3.4095,166.3,39.458,1,256783,667306
34,133.57241139089527,1759.6555192429016,150,230,2.9601,3.4095,166.3,39.458,1,256783,667406
37,105.92521798410353,1847.7329467307648,107,225,2.9601,3.4095,166.3,39.458,0,256783,667506
37,18.42921893313159,1936.8125796883387,108,145,2.9601,3.4095,166.3,39.458,0,256783,667606
24,43.253705595699074,2026.8208600342396,118,161,2.9601,3.4095,166.3,39.458,1,256783,667706
23,727.4479059730011,2726.127258148452,103,33,2.8455,3.3141,163.7,37.886,1,256883,662206
21,634.8503447945908,2628.987466696649,127,55,2.8455,3.3141,163.7,37.886,1,256883,662306
18,544.7366276014104,2532.0558005558573,129,65,2.8455,3.3141,163.7,37.886,1,256883,662406
21,458.6427950370723,2435.1871281856693,128,57,2.8455,3.3141,163.7,37.886,1,256883,662506
23,379.2615495015717,2338.361248679706,124,43,2.8455,3.3141,163.7,37.886,1,256883,662606
23,309.30363355207294,2241.556852521179,118,32,2.8455,3.3141,163.7,37.886,1,256883,662706
28,258.5344222574101,2144.882370306247,94,42,2.8455,3.3141,163.7,37.886,1,256883,662806
25,239.5015597648056,2048.425201112334,82,42,2.8455,3.3141,163.7,37.886,1,256883,662906
28,259.7532096881766,1952.3245700071664,65,42,2.8455,3.3141,163.7,37.886,1,256883,663006
29,298.1242204581079,1856.6201719863743,67,40,2.8455,3.3141,163.7,37.886,1,256883,663106
31,347.3990939190501,1761.1231451377787,70,43,2.8455,3.3141,163.7,37.886,1,256883,663206
33,414.453201947606,1666.0834272735435,85,29,2.8455,3.3141,163.7,37.886,1,256883,663306
31,491.19178742302233,1571.372702931511,99,26,2.8455,3.3141,163.7,37.886,1,256883,663406
28,574.9913684623557,1476.6090634167256,99,27,2.8455,3.3141,163.7,37.886,1,256883,663506
23,663.2156660322572,1382.4557139737467,95,28,2.8455,3.3141,163.7,37.886,1,256883,663606
23,754.3838317030718,1288.4194888030358,76,29,2.8455,3.3141,163.7,37.886,1,256883,663706
20,847.5292869998383,1194.3560803941796,61,31,2.8455,3.3141,163.7,37.886,1,256883,663806
16,802.1452185734918,1100.3812996164972,42,26,2.8455,3.3141,163.7,37.886,1,256883,663906
12,703.671883855807,1006.7063259675928,24,36,2.8455,3.3141,163.7,37.886,2,256883,664006
12,605.6990082359767,913.2794280443404,17,51,2.8455,3.3141,163.7,37.886,2,256883,664106
10,508.5159358632836,820.2205570066247,19,61,2.8455,3.3141,163.7,37.886,2,256883,664206
8,412.68102146303823,727.7663594500096,22,82,2.8455,3.3141,163.7,37.886,2,256883,664306
11,319.4100717332533,636.0345741919585,35,98,2.8455,3.3141,163.7,37.886,2,256883,664406
12,231.8188136746184,544.5568204037761,65,107,2.8455,3.3141,163.7,37.886,2,256883,664506
9,159.01823973856295,453.0772433554003,105,154,2.8455,3.3141,163.7,37.886,2,256883,664606
9,125.43642132707863,361.59742095444744,148,214,2.8455,3.3141,163.7,37.886,2,256883,664706
6,154.20634979919063,270.1175985534946,137,260,2.8455,3.3141,163.7,37.886,2,256883,664806
12,178.6386743441393,178.6386743441393,112,250,2.8455,3.3141,163.7,37.886,2,256883,664906
12,87.4280759186001,87.4280759186001,65,181,2.9601,3.4095,166.3,39.458,2,256883,665006
3,0.0,0.0,28,141,2.9601,3.4095,166.3,39.458,0,256883,665106
6,0.0,0.0,13,89,2.9601,3.4095,166.3,39.458,0,256883,665206
8,63.45472221438926,63.45472221438926,14,72,2.9601,3.4095,166.3,39.458,0,256883,665306
4,154.27408110052045,154.27408110052045,16,76,2.9601,3.4095,166.3,39.458,2,256883,665406
13,245.24611735045605,245.24611735045605,21,78,2.9601,3.4095,166.3,39.458,2,256883,665506
10,337.6678919246433,337.6678919246433,26,61,2.9601,3.4095,166.3,39.458,2,256883,665606
18,428.8764270250079,428.8764270250079,39,67,2.9601,3.4095,166.3,39.458,1,256883,665706
17,435.0082505329532,520.0849621253725,78,84,2.9601,3.4095,166.3,39.458,1,256883,665806
16,336.78193836618067,611.5629316013436,92,101,2.9601,3.4095,166.3,39.458,1,256883,665906
21,240.02493617877136,659.9930895645223,108,108,2.9601,3.4095,166.3,39.458,1,256883,666006
23,146.53685224927278,718.3658399903934,104,105,2.9601,3.4095,166.3,39.458,1,256883,666106
21,56.9572894425209,785.180286212844,82,105,2.9601,3.4095,166.3,39.458,1,256883,666206
18,0.0,858.4676369260891,32,109,2.9601,3.4095,166.3,39.458,1,256883,666306
16,0.0,936.7098192298636,17,92,2.9601,3.4095,166.3,39.458,1,256883,666406
30,79.65454915059601,1018.7658647765066,25,109,2.9601,3.4095,166.3,39.458,1,256883,666506
52,171.07927044363018,1103.785526733343,60,127,2.9601,3.4095,166.3,39.458,0,256883,666606
43,255.67998147870833,1191.134371436818,80,249,2.9601,3.4095,166.3,39.458,0,256883,666706
51,177.56259157248704,1280.1308080659676,123,268,2.9601,3.4095,166.3,39.458,0,256883,666806
53,131.656742014796,1368.2967916980938,156,243,2.9601,3.4095,166.3,39.458,0,256883,666906
49,151.67912758370034,1456.3404834761343,195,203,2.9601,3.4095,166.3,39.458,0,256883,667006
45,220.243331567623,1544.3841752541753,225,189,2.9601,3.4095,166.3,39.458,0,256883,667106
38,190.55365934423253,1632.4278670322165,227,186,2.9601,3.4095,166.3,39.458,0,256883,667206
34,94.1232137338018,1720.4715588102572,203,194,2.9601,3.4095,166.3,39.458,1,256883,667306
33,33.952455514213,1808.5152736212767,143,188,2.9601,3.4095,166.3,39.458,1,256883,667406
36,63.40101160998167,1896.0153883993855,89,189,2.9601,3.4095,166.3,39.458,0,256883,667506
24,6.367743135828312,1983.079385470895,95,196,2.9601,3.4095,166.3,39.458,1,256883,667606
39,95.92771216766442,2071.3119864259875,104,186,2.9601,3.4095,166.3,39.458,0,256883,667706
40,48.15436656774589,2160.419091181456,82,178,2.9601,3.4095,166.3,39.458,0,256883,667806
27,539.4603033441078,2897.560483813867,87,55,2.8455,3.3141,163.7,37.886,1,256983,662006
25,638.2077522455379,2799.8987986691313,69,39,2.8455,3.3141,163.7,37.886,1,256983,662106
26,658.9181278703121,2702.4081498208293,72,26,2.8455,3.3141,163.7,37.886,1,256983,662206
24,644.1512648489215,2605.1077393549836,86,60,2.8455,3.3141,163.7,37.886,1,256983,662306
22,597.9353743383413,2508.0089038502256,83,59,2.8455,3.3141,163.7,37.886,1,256983,662406
23,520.5092455846324,2410.9640389861065,73,61,2.8455,3.3141,163.7,37.886,1,256983,662506
21,450.1362783863005,2313.829393280669,75,44,2.8455,3.3141,163.7,37.886,1,256983,662606
23,392.37084885371473,2216.6771440803595,93,27,2.8455,3.3141,163.7,37.886,1,256983,662706
24,353.29052004770375,2119.752492240438,86,36,2.8455,3.3141,163.7,37.886,1,256983,662806
25,339.4985147545756,2022.8838198702504,82,41,2.8455,3.3141,163.7,37.886,1,256983,662906
26,354.2637889072573,1926.0663205754472,77,42,2.8455,3.3141,163.7,37.886,1,256983,663006
33,392.78883962292946,1829.2671305088472,89,40,2.8455,3.3141,163.7,37.886,1,256983,663106
32,431.4853889166546,1732.635370700882,91,26,2.8455,3.3141,163.7,37.886,1,256983,663206
35,487.8160530869947,1636.3223245758593,105,24,2.8455,3.3141,163.7,37.886,1,256983,663306
32,555.8623421622242,1540.4791863535063,100,28,2.8455,3.3141,163.7,37.886,1,256983,663406
22,631.2534030492621,1444.9307197787905,100,19,2.8455,3.3141,163.7,37.886,1,256983,663506
20,712.7122045280959,1349.8558653817156,92,24,2.8455,3.3141,163.7,37.886,1,256983,663606
21,798.2472250798598,1255.1452934303704,78,29,2.8455,3.3141,163.7,37.886,1,256983,663706
19,886.8137223859892,1160.4026252522683,55,28,2.8455,3.3141,163.7,37.886,1,256983,663806
14,824.3729682922848,1066.3428087015006,34,27,2.8455,3.3141,163.7,37.886,2,256983,663906
10,728.9087455229892,972.2890548702328,21,27,2.8455,3.3141,163.7,37.886,2,256983,664006
14,634.8426007671218,878.2228351389539,19,41,2.8455,3.3141,163.7,37.886,2,256983,664106
10,542.9017371473668,784.3285765768741,22,49,2.8455,3.3141,163.7,37.886,2,256983,664206
11,454.3781075783626,690.7021026705228,25,74,2.8455,3.3141,163.7,37.886,2,256983,664306
7,371.72117654952,597.41358825297,44,98,2.8455,3.3141,163.7,37.886,2,256983,664406
11,299.5503642906662,504.69459051239295,97,131,2.8455,3.3141,163.7,37.886,2,256983,664506
9,246.3475331120948,412.684675234745,153,214,2.8455,3.3141,163.7,37.886,2,256983,664606
8,225.4132169916639,321.20551401282313,185,298,2.8455,3.3141,163.7,37.886,2,256983,664706
10,229.7264845122834,229.7264845122834,174,318,2.8455,3.3141,163.7,37.886,2,256983,664806
9,138.24666211133058,138.24666211133058,142,298,2.8455,3.3141,163.7,37.886,2,256983,664906
7,46.766839710377745,46.766839710377745,81,254,2.9601,3.4095,166.3,39.458,2,256983,665006
6,0.0,0.0,30,199,2.9601,3.4095,166.3,39.458,0,256983,665106
6,13.638031192906473,13.638031192906473,12,125,2.9601,3.4095,166.3,39.458,2,256983,665206
8,104.71974229792848,104.71974229792848,11,129,2.9601,3.4095,166.3,39.458,0,256983,665306
6,195.80145340295053,195.80145340295053,12,132,2.9601,3.4095,166.3,39.458,0,256983,665406
7,286.8831645079725,286.8831645079725,26,104,2.9601,3.4095,166.3,39.458,2,256983,665506
12,377.7419621436107,377.7419621436107,43,82,2.9601,3.4095,166.3,39.458,2,256983,665606
16,468.70526356536715,468.70526356536715,66,75,2.9601,3.4095,166.3,39.458,1,256983,665706
17,429.9796543531048,560.7422769110783,88,81,2.9601,3.4095,166.3,39.458,1,256983,665806
19,330.2611075127631,652.2935353335921,108,79,2.9601,3.4095,166.3,39.458,1,256983,665906
25,230.64938975405013,743.5020704339566,98,93,2.9601,3.4095,166.3,39.458,1,256983,666006
19,131.19795622344785,798.5426468116555,75,97,2.9601,3.4095,166.3,39.458,1,256983,666106
17,32.83043688701007,859.144318824925,45,110,2.9601,3.4095,166.3,39.458,1,256983,666206
18,35.05956850178258,926.6000012741875,15,86,2.9601,3.4095,166.3,39.458,1,256983,666306
20,79.0972704976299,999.5229682971294,10,84,2.9601,3.4095,166.3,39.458,1,256983,666406
37,138.28332491745715,1076.8030302454038,25,112,2.9601,3.4095,166.3,39.458,0,256983,666506
46,184.8541311042362,1157.5678674435742,64,135,2.9601,3.4095,166.3,39.458,0,256983,666606
40,229.81106066132028,1241.137369323011,83,177,2.9601,3.4095,166.3,39.458,0,256983,666706
46,260.0650640322897,1326.9817524450832,116,231,2.9601,3.4095,166.3,39.458,0,256983,666806
50,230.8828654463575,1414.6768650855336,154,213,2.9601,3.4095,166.3,39.458,0,256983,666906
53,242.8578958636567,1503.7316177642658,173,136,2.9601,3.4095,166.3,39.458,0,256983,667006
51,290.93167589691086,1591.8005051215675,232,89,2.9601,3.4095,166.3,39.458,0,256983,667106
43,196.98938546216488,1679.8441968996085,248,128,2.9601,3.4095,166.3,39.458,0,256983,667206
40,105.84450093216692,1767.8878886776492,200,144,2.9601,3.4095,166.3,39.458,0,256983,667306
32,47.99697816630704,1855.93158045569,151,169,2.9601,3.4095,166.3,39.458,1,256983,667406
35,26.091185788031332,1943.975272233731,136,213,2.9601,3.4095,166.3,39.458,1,256983,667506
33,37.80062463295003,2032.019053416519,118,236,2.9601,3.4095,166.3,39.458,1,256983,667606
40,136.93266328849737,2119.2193505451223,128,253,2.9601,3.4095,166.3,39.458,0,256983,667706
37,107.40910162476555,2206.5403127423797,121,225,2.9601,3.4095,166.3,39.458,0,256983,667806
30,35.51840958568914,2294.896435090174,100,184,2.9601,3.4095,166.3,39.458,1,256983,667906
31,22.119445800800705,2384.0256563727708,62,125,2.9601,3.4095,166.3,39.458,1,256983,668006
32,468.38850556752334,2975.395635960088,143,71,2.8455,3.3141,163.7,37.886,1,257083,661906
31,562.9443635919434,2877.2182829930484,118,54,2.8455,3.3141,163.7,37.886,1,257083,662006
27,595.4591125630467,2779.1709025334508,114,44,2.8455,3.3141,163.7,37.886,1,257083,662106
26,561.8359165186711,2681.257817105105,102,58,2.8455,3.3141,163.7,37.886,1,257083,662206
25,544.4561918402271,2583.375953742803,78,54,2.8455,3.3141,163.7,37.886,1,257083,662306
24,544.8675629466993,2485.496651941982,63,54,2.8455,3.3141,163.7,37.886,1,257083,662406
24,563.2397849075911,2387.7332623733323,51,54,2.8455,3.3141,163.7,37.886,1,257083,662506
21,530.0083154264079,2290.1630198903285,49,46,2.8455,3.3141,163.7,37.886,1,257083,662606
25,481.71742537160065,2192.811707170131,59,34,2.8455,3.3141,163.7,37.886,1,257083,662706
27,450.23597806746295,2095.698671436696,79,29,2.8455,3.3141,163.7,37.886,1,257083,662806
25,439.4968554055316,1998.6538065725765,95,48,2.8455,3.3141,163.7,37.886,1,257083,662906
29,451.087292558605,1901.5315284128865,102,48,2.8455,3.3141,163.7,37.886,1,257083,663006
40,482.98432597447663,1804.3669311225065,109,48,2.8455,3.3141,163.7,37.886,0,257083,663106
38,521.2227462816031,1707.4491839250193,102,33,2.8455,3.3141,163.7,37.886,0,257083,663206
35,568.754104049684,1610.580511554831,105,22,2.8455,3.3141,163.7,37.886,1,257083,663306
27,628.656789064338,1513.7710176084786,111,22,2.8455,3.3141,163.7,37.886,1,257083,663406
19,697.276437479085,1416.9895364594222,110,19,2.8455,3.3141,163.7,37.886,1,257083,663506
20,771.8110816065838,1320.4280643628492,96,24,2.8455,3.3141,163.7,37.886,1,257083,663606
20,851.5810361427298,1224.3592999028438,75,31,2.8455,3.3141,163.7,37.886,1,257083,663706
20,935.1696343577364,1128.7580952449134,54,29,2.8455,3.3141,163.7,37.886,1,257083,663806
13,857.7555770857743,1033.6283034898877,30,29,2.8455,3.3141,163.7,37.886,2,257083,663906
8,766.4605655026324,938.91788392923,18,23,2.8455,3.3141,163.7,37.886,2,257083,664006
13,677.627454372593,844.2121648142088,16,26,2.8455,3.3141,163.7,37.886,2,257083,664106
12,592.3648667572596,750.2132210575681,24,48,2.8455,3.3141,163.7,37.886,2,257083,664206
10,512.4580995722591,656.1564448122264,35,69,2.8455,3.3141,163.7,37.886,2,257083,664306
4,440.6518364012461,562.1079279216159,61,100,2.8455,3.3141,163.7,37.886,2,257083,664406
7,381.32112979125105,468.31726407851664,108,151,2.8455,3.3141,163.7,37.886,2,257083,664506
10,340.3287428991999,374.7952790319921,175,253,2.8455,3.3141,163.7,37.886,2,257083,664606
7,281.7207918068758,281.7207918068758,214,328,2.8455,3.3141,163.7,37.886,2,257083,664706
9,189.4286807714111,189.4286807714111,231,367,2.8455,3.3141,163.7,37.886,2,257083,664806
9,97.8542076218702,97.8542076218702,175,323,2.8455,3.3141,163.7,37.886,2,257083,664906
3,6.375725669166559,6.375725669166559,96,284,2.9601,3.4095,166.3,39.458,0,257083,665006
37,0.0,0.0,37,222,2.9601,3.4095,166.3,39.458,0,257083,665106
-15,56.40299428212925,56.40299428212925,13,181,2.9601,3.4095,166.3,39.458,2,257083,665206
6,146.3424855539054,146.3424855539054,17,189,2.9601,3.4095,166.3,39.458,2,257083,665306
5,237.08246480264015,237.08246480264015,21,182,2.9601,3.4095,166.3,39.458,2,257083,665406
11,328.1641759076621,328.1641759076621,30,134,2.9601,3.4095,166.3,39.458,2,257083,665506
13,419.24588701268414,419.24588701268414,57,109,2.9601,3.4095,166.3,39.458,2,257083,665606
16,510.3275981177062,510.3275981177062,87,90,2.9601,3.4095,166.3,39.458,1,257083,665706
18,432.3899735402817,601.2098431867009,122,71,2.9601,3.4095,166.3,39.458,1,257083,665806
21,335.97340374597576,692.1731446084574,138,56,2.9601,3.4095,166.3,39.458,1,257083,665906
24,242.4456464211523,783.6413902728173,123,74,2.9601,3.4095,166.3,39.458,1,257083,666006
25,156.56192155252683,875.7106436421761,84,82,2.9601,3.4095,166.3,39.458,1,257083,666106
16,75.88867708221302,937.9498063761224,35,87,2.9601,3.4095,166.3,39.458,1,257083,666206
17,11.591061562833469,1000.1042151061984,16,83,2.9601,3.4095,166.3,39.458,1,257083,666306
15,9.571358999217424,1068.0201509640935,5,74,2.9601,3.4095,166.3,39.458,2,257083,666406
24,56.04141248477025,1140.6689461265898,30,93,2.9601,3.4095,166.3,39.458,1,257083,666506
30,94.766585940661,1217.2034531867405,64,121,2.9601,3.4095,166.3,39.458,1,257083,666606
35,145.04543961718304,1296.935946082884,88,117,2.9601,3.4095,166.3,39.458,1,257083,666706
37,218.6606463180272,1379.311948050217,117,109,2.9601,3.4095,166.3,39.458,0,257083,666806
42,258.5798680612695,1463.885259105462,172,104,2.9601,3.4095,166.3,39.458,0,257083,666906
45,274.4489100752043,1550.2963115541638,207,89,2.9601,3.4095,166.3,39.458,0,257083,667006
48,259.1342928201094,1638.2261561242424,273,84,2.9601,3.4095,166.3,39.458,0,257083,667106
40,180.3959085379779,1727.2605267670008,260,95,2.9601,3.4095,166.3,39.458,0,257083,667206
37,116.48964283188307,1815.3042185450415,217,126,2.9601,3.4095,166.3,39.458,0,257083,667306
32,57.85011527548239,1903.3479103230825,169,165,2.9601,3.4095,166.3,39.458,1,257083,667406
28,0.0,1991.391602101123,164,203,2.9601,3.4095,166.3,39.458,1,257083,667506
34,70.34359148514623,2079.435293879164,136,245,2.9601,3.4095,166.3,39.458,1,257083,667606
38,164.6011067924859,2167.4789856572047,153,263,2.9601,3.4095,166.3,39.458,0,257083,667706
35,176.70128472262513,2255.5228332117613,163,265,2.9601,3.4095,166.3,39.458,1,257083,667806
38,123.78382640349923,2342.5001512065064,111,196,2.9601,3.4095,166.3,39.458,0,257083,667906
36,114.56422429593763,2430.028076882005,80,127,2.9601,3.4095,166.3,39.458,0,257083,668006
39,159.99152092417668,2518.4848521417007,61,103,2.9601,3.4095,166.3,39.458,0,257083,668106
26,425.2045564525456,3054.3838948136236,199,66,2.8455,3.3141,163.7,37.886,1,257183,661806
29,510.4737619441559,2957.2027868754844,187,59,2.8455,3.3141,163.7,37.886,1,257183,661906
31,561.0428126655622,2858.8632678014733,173,55,2.8455,3.3141,163.7,37.886,1,257183,662006
27,505.9521381466139,2760.5237487274617,165,64,2.8455,3.3141,163.7,37.886,1,257183,662106
27,465.91373498871474,2662.1842296534505,146,71,2.8455,3.3141,163.7,37.886,1,257183,662206
27,444.8980081545194,2563.844710579439,121,72,2.8455,3.3141,163.7,37.886,1,257183,662306
28,445.42178917802227,2465.5208615129072,104,57,2.8455,3.3141,163.7,37.886,1,257183,662406
26,467.71675662287817,2367.3189426130307,77,57,2.8455,3.3141,163.7,37.886,1,257183,662506
24,508.7827492579798,2269.274076341068,68,47,2.8455,3.3141,163.7,37.886,1,257183,662606
24,564.7252473679238,2171.3755712231455,64,40,2.8455,3.3141,163.7,37.886,1,257183,662706
26,548.2797464225293,2073.4937078608436,80,56,2.8455,3.3141,163.7,37.886,1,257183,662806
